35440	0	1772
35460	0	1773
35480	0	1774
35500	0	1775
35520	0	1776
35540	0	1777
35560	0	1778
35580	0	1779
35600	0	1780
35620	0	1781
35640	0	1782
35660	0	1783
35680	0	1784
35700	0	1785
35720	0	1786
35740	0	1787
35760	0	1788
35780	0	1789
35800	0	1790
35820	0	1791
35840	0	1792
35860	0	1793
35880	0	1794
35900	0	1795
35920	0	1796
35940	0	1797
35960	0	1798
35980	0	1799
36000	0	1800
36020	0	1801
36040	0	1802
36060	0	1803
36080	0	1804
36100	0	1805
36120	0	1806
36140	0	1807
36160	0	1808
36180	0	1809
36200	0	1810
36220	0	1811
36240	0	1812
36260	0	1813
36280	0	1814
36300	0	1815
36320	0	1816
36340	0	1817
36360	0	1818
36380	0	1819
36400	0	1820
36420	0	1821
36440	0	1822
36460	0	1823
36480	0	1824
36500	0	1825
36520	0	1826
36540	0	1827
36560	0	1828
36580	0	1829
36600	0	1830
36620	0	1831
36640	0	1832
36660	0	1833
36680	0	1834
36700	0	1835
36720	0	1836
36740	0	1837
36760	0	1838
36780	0	1839
36800	0	1840
36820	0	1841
36840	0	1842
36860	0	1843
36880	0	1844
36900	0	1845
36920	0	1846
36940	0	1847
36960	0	1848
36980	0	1849
37000	0	1850
37020	0	1851
37040	0	1852
37060	0	1853
37080	0	1854
37100	0	1855
37120	0	1856
37140	0	1857
37160	0	1858
37180	0	1859
37200	0	1860
37220	0	1861
37240	0	1862
37260	0	1863
37280	0	1864
37300	0	1865
37320	0	1866
37340	0	1867
37360	0	1868
37380	0	1869
37400	0	1870
37420	0	1871
37440	0	1872
37460	0	1873
37480	0	1874
37500	0	1875
37520	0	1876
37540	0	1877
37560	0	1878
37580	0	1879
37600	0	1880
