year,dayofyear,hourmin,ws,wd
2017,177,350,1.479,249.7
2017,177,400,1.632,245.5
2017,177,410,1.588,235.6
2017,177,420,0.961,221.5
2017,177,430,0.332,156.4
2017,177,440,0.968,325.4
2017,177,450,0.695,298.4
2017,177,500,0.686,276.9
2017,177,510,0.623,246.3
2017,177,520,0.988,175.5
2017,177,530,0.811,145.1
2017,177,540,1.158,76.2
2017,177,550,1.367,38.26
2017,177,600,1.159,37.78
2017,177,610,1.191,62.82
2017,177,620,0.963,75.9
2017,177,630,0.738,100.6
2017,177,640,0.545,91.5
2017,177,650,0.561,117
2017,177,700,0.927,87.5
2017,177,710,0.808,60.33
2017,177,720,0.714,53.23
2017,177,730,0.711,38.79
2017,177,740,0.704,13.99
2017,177,750,0.746,357
2017,177,800,1.049,353.1
2017,177,810,1.325,6.136
2017,177,820,1.152,14.02
2017,177,830,1.081,8.09
2017,177,840,1.071,359.1
2017,177,850,1.078,348.4
2017,177,900,1.275,334.4
2017,177,910,1.283,328.2
2017,177,920,1.421,340.5
2017,177,930,1.534,337.8
2017,177,940,1.873,326.5
2017,177,950,2.15,325.6
2017,177,1000,2.236,329.5
2017,177,1010,2.997,323.8
2017,177,1020,3.864,318.4
2017,177,1030,3.686,317.5
2017,177,1040,3.617,324.6
2017,177,1050,3.069,322.5
2017,177,1100,3.083,329.2
2017,177,1110,3.257,333.3
2017,177,1120,3.992,328.8
2017,177,1130,3.996,323
2017,177,1140,3.901,316.3
2017,177,1150,4.314,316.5
2017,177,1200,4.714,317.4
2017,177,1210,4.684,310
2017,177,1220,4.382,300
2017,177,1230,4.614,297.5
2017,177,1240,4.587,294.2
2017,177,1250,4.442,304.1
2017,177,1300,4.342,299.8
2017,177,1310,4.123,295
2017,177,1320,4.508,294.7
2017,177,1330,4.302,285.8
2017,177,1340,4.505,289.7
2017,177,1350,4.259,286.8
2017,177,1400,4.421,287.4
2017,177,1410,4.345,272.6
2017,177,1420,4.58,273.1
2017,177,1430,5.033,262.5
2017,177,1440,4.405,271.8
2017,177,1450,4.497,269.3
2017,177,1500,4.726,267.1
2017,177,1510,4.607,268.9
2017,177,1520,4.515,265.1
2017,177,1530,5.052,269.3
2017,177,1540,4.944,269.3
2017,177,1550,4.734,268.3
2017,177,1600,4.994,262.2
2017,177,1610,4.992,273.9
2017,177,1620,4.548,273.3
2017,177,1630,4.307,275.8
2017,177,1640,4.576,267.3
2017,177,1650,3.836,269.2
2017,177,1700,4.582,271.7
2017,177,1710,4.164,266.1
2017,177,1720,4.468,267
2017,177,1730,4.814,263.3
2017,177,1740,4.055,266.3
2017,177,1750,4.779,263.4
2017,177,1800,4.471,269.9
2017,177,1810,4.552,271
2017,177,1820,4.582,259.5
2017,177,1830,4.876,263.2
2017,177,1840,4.445,258.9
2017,177,1850,4.198,260.4
2017,177,1900,4.282,258.2
2017,177,1910,4.368,258.3
2017,177,1920,3.526,245.3
2017,177,1930,3.535,246.3
2017,177,1940,3.781,248.4
2017,177,1950,3.769,248
2017,177,2000,4.216,249.6
2017,177,2010,4.354,247.6
2017,177,2020,4.5,252.9
2017,177,2030,4.458,251.7
2017,177,2040,4.327,245.7
2017,177,2050,4.088,253
2017,177,2100,4.245,241.1
2017,177,2110,3.948,243
2017,177,2120,3.6,245.5
2017,177,2130,3.68,245.4
2017,177,2140,4.302,252.1
2017,177,2150,4.568,260.9
2017,177,2200,4.22,270.3
2017,177,2210,3.592,275.1
2017,177,2220,4.001,277.2
2017,177,2230,4.114,269.4
2017,177,2240,3.832,270.2
2017,177,2250,3.242,269.8
2017,177,2300,3.248,273.6
2017,177,2310,3.153,264.7
2017,177,2320,3.132,271.4
2017,177,2330,2.682,262
2017,177,2340,2.59,256.7
2017,177,2350,2.548,255.4
2017,178,0,2.438,256.3
2017,178,10,2.061,251
2017,178,20,2.175,263.2
2017,178,30,1.82,265.9
2017,178,40,1.556,247.9
2017,178,50,1.366,254.7
2017,178,100,1.489,267.7
2017,178,110,1.16,280
2017,178,120,1.421,287.1
2017,178,130,1.436,277.4
2017,178,140,1.447,257.6
2017,178,150,1.699,255.1
2017,178,200,1.387,285.1
2017,178,210,1.113,287.7
2017,178,220,0.889,281.7
2017,178,230,0.955,293
2017,178,240,0.944,295.5
2017,178,250,1.61,297.9
2017,178,300,1.238,269.1
2017,178,310,2.566,286.2
2017,178,320,3.173,289.3
2017,178,330,2.988,285.1
2017,178,340,2.154,292.6
2017,178,350,1.887,305.9
2017,178,400,3.502,343
2017,178,410,3.366,341.1
2017,178,420,1.946,349.5
2017,178,430,1.515,347.9
2017,178,440,1.63,315.9
2017,178,450,2.88,317
2017,178,500,2.631,312.1
2017,178,510,2.573,303.4
2017,178,520,2.85,292.3
2017,178,530,1.802,284.1
2017,178,540,1.664,275.8
2017,178,550,1.409,278.1
2017,178,600,1.329,242.3
2017,178,610,0.992,246.8
2017,178,620,1.677,342.4
2017,178,630,1.104,358
2017,178,640,1.277,37.89
2017,178,650,1.294,2.167
2017,178,700,0.936,38.74
2017,178,710,0.623,343.1
2017,178,720,0.309,327.5
2017,178,730,0.253,285.6
2017,178,740,0.548,331.4
2017,178,750,0.812,358.5
2017,178,800,0.885,341.5
2017,178,810,0.7,299.2
2017,178,820,0.685,277.9
2017,178,830,1.068,290.4
2017,178,840,1.077,324.2
2017,178,850,1.344,321.2
2017,178,900,2.001,330.8
2017,178,910,3.264,334.4
2017,178,920,3.252,337
2017,178,930,2.982,335
2017,178,940,2.475,333.9
2017,178,950,2.678,333.4
2017,178,1000,3.105,343.4
2017,178,1010,3.278,337.3
2017,178,1020,3.391,345.7
2017,178,1030,4.081,335.7
2017,178,1040,4.604,332.5
2017,178,1050,4.601,327.5
2017,178,1100,5.217,329.8
2017,178,1110,5.236,327.9
2017,178,1120,5.156,314.4
2017,178,1130,5.079,313.2
2017,178,1140,4.653,293.1
2017,178,1150,4.999,289.3
2017,178,1200,4.419,298.6
2017,178,1210,4.121,296.8
2017,178,1220,4.81,293.1
2017,178,1230,5.243,300.3
2017,178,1240,4.474,283.4
2017,178,1250,4.788,291.5
2017,178,1300,4.646,276.9
2017,178,1310,5.167,287.4
2017,178,1320,5.205,283.6
2017,178,1330,5.207,282.1
2017,178,1340,5.052,283.8
2017,178,1350,5.36,268.7
2017,178,1400,5.213,279.2
2017,178,1410,5.008,270
2017,178,1420,5.071,277.7
2017,178,1430,4.82,281.5
2017,178,1440,4.415,280.4
2017,178,1450,5.38,271.3
2017,178,1500,5.395,270.9
2017,178,1510,5.545,273.4
2017,178,1520,5.009,269.9
2017,178,1530,5.44,274.1
2017,178,1540,5.082,274.6
2017,178,1550,5.297,276.6
2017,178,1600,5.027,289.4
2017,178,1610,4.861,287.2
2017,178,1620,4.638,268.7
2017,178,1630,5.114,267.9
2017,178,1640,4.394,262.3
2017,178,1650,4.17,288.8
2017,178,1700,4.02,286.7
2017,178,1710,3.356,277.3
2017,178,1720,3.851,289.6
2017,178,1730,3.877,276.2
2017,178,1740,4.158,282.5
2017,178,1750,4.276,278.9
2017,178,1800,3.969,300.8
2017,178,1810,4.065,291.3
2017,178,1820,3.553,280.5
2017,178,1830,3.597,287.5
2017,178,1840,3.627,277.1
2017,178,1850,4.08,298.9
2017,178,1900,4.252,270.6
2017,178,1910,4.021,281
2017,178,1920,3.572,294.7
2017,178,1930,3.531,280.3
2017,178,1940,3.957,281.5
2017,178,1950,3.748,274.9
2017,178,2000,3.524,273
2017,178,2010,3.561,281.3
2017,178,2020,4.263,287.7
2017,178,2030,3.915,279.2
2017,178,2040,4.37,286
2017,178,2050,4.818,292.6
2017,178,2100,4.273,289.1
2017,178,2110,4.378,282
2017,178,2120,4.428,291
2017,178,2130,3.968,272.2
2017,178,2140,3.695,270.3
2017,178,2150,4.106,279.9
2017,178,2200,3.9,283.3
2017,178,2210,4.161,289
2017,178,2220,3.657,301.3
2017,178,2230,3.599,301.6
2017,178,2240,3.421,297.2
2017,178,2250,3.806,308.2
2017,178,2300,3.666,305.5
2017,178,2310,3.865,306.9
2017,178,2320,3.752,305.9
2017,178,2330,3.97,292
2017,178,2340,3.874,288.5
2017,178,2350,3.85,291.2
2017,179,0,3.335,309.6
2017,179,10,3.772,329.7
2017,179,20,3.668,311.3
2017,179,30,3.005,302.7
2017,179,40,3.189,299.1
2017,179,50,3.579,300.6
2017,179,100,3.829,304.6
2017,179,110,3.662,300
2017,179,120,3.774,297.4
2017,179,130,3.592,288.5
2017,179,140,3.969,291.4
2017,179,150,3.411,278.8
2017,179,200,4.142,296.6
2017,179,210,4.192,303.6
2017,179,220,4.457,310.9
2017,179,230,4.746,322.8
2017,179,240,3.955,314.5
2017,179,250,3.423,312.4
2017,179,300,3.643,309.3
2017,179,310,4.425,315.9
2017,179,320,4.704,319.4
2017,179,330,4.797,320.2
2017,179,340,3.727,307.5
2017,179,350,3.884,300.5
2017,179,400,3.432,298.6
2017,179,410,3.305,297
2017,179,420,3.303,286.7
2017,179,430,3.627,292.6
2017,179,440,3.571,296.2
2017,179,450,3.324,301.5
2017,179,500,4.309,315.5
2017,179,510,4.192,313.1
2017,179,520,4.246,314.5
2017,179,530,3.511,309.2
2017,179,540,3.29,312.8
2017,179,550,2.899,306.3
2017,179,600,3.023,304.6
2017,179,610,2.807,298.6
2017,179,620,3.03,300.3
2017,179,630,3.578,294.1
2017,179,640,3.606,300.8
2017,179,650,3.765,299.3
2017,179,700,3.028,301.9
2017,179,710,3.735,304.7
2017,179,720,4.178,306.5
2017,179,730,3.247,302.4
2017,179,740,3.784,315.9
2017,179,750,4.053,312.7
2017,179,800,3.768,318.3
2017,179,810,3.399,314.7
2017,179,820,3.004,314.6
2017,179,830,3.163,317.8
2017,179,840,2.989,311.3
2017,179,850,3.182,323.7
2017,179,900,3.287,321.8
2017,179,910,3.264,321.9
2017,179,920,2.837,308.1
2017,179,930,3.215,308.8
2017,179,940,3.26,305.4
2017,179,950,3.743,318.4
2017,179,1000,3.34,312.5
2017,179,1010,3.456,319
2017,179,1020,4.229,329.9
2017,179,1030,4.007,325.6
2017,179,1040,2.848,319.4
2017,179,1050,3.152,321.6
2017,179,1100,3.498,329.4
2017,179,1110,4.473,328.4
2017,179,1120,4.204,325.5
2017,179,1130,4.861,329.2
2017,179,1140,4.919,330.6
2017,179,1150,4.657,319.4
2017,179,1200,6.209,325.6
2017,179,1210,5.791,319.8
2017,179,1220,4.794,316.4
2017,179,1230,5.012,317.8
2017,179,1240,4.685,316
2017,179,1250,5.209,318.6
2017,179,1300,4.81,313.2
2017,179,1310,5.171,315.5
2017,179,1320,4.516,306.1
2017,179,1330,5.669,317.1
2017,179,1340,4.932,305.6
2017,179,1350,4.573,296.6
2017,179,1400,4.748,299.9
2017,179,1410,4.282,298.6
2017,179,1420,5.293,307.7
2017,179,1430,4.71,309.2
2017,179,1440,5.034,303.8
2017,179,1450,4.501,302.3
2017,179,1500,5.573,285.1
2017,179,1510,4.407,299.2
2017,179,1520,4.86,293.1
2017,179,1530,5.118,292.7
2017,179,1540,4.656,291.9
2017,179,1550,5.231,307.3
2017,179,1600,4.291,288.4
2017,179,1610,4.605,289.9
2017,179,1620,5.216,300
2017,179,1630,4.556,307
2017,179,1640,3.662,278.8
2017,179,1650,4.012,288.6
2017,179,1700,4.357,300
2017,179,1710,3.803,310.1
2017,179,1720,3.898,297.7
2017,179,1730,3.038,290.9
2017,179,1740,4.023,295.7
2017,179,1750,4.547,292.3
2017,179,1800,4.328,297.8
2017,179,1810,4.208,297.3
2017,179,1820,3.47,283.8
2017,179,1830,4.332,281.1
2017,179,1840,3.829,284.6
2017,179,1850,3.843,280.9
2017,179,1900,4.025,278.2
2017,179,1910,3.988,289.6
2017,179,1920,4.243,281.2
2017,179,1930,3.907,284.4
2017,179,1940,3.982,284.8
2017,179,1950,3.456,280.2
2017,179,2000,3.821,281.8
2017,179,2010,3.761,280.7
2017,179,2020,3.875,281.7
2017,179,2030,3.38,297.4
2017,179,2040,3.197,286.4
2017,179,2050,2.923,285.5
2017,179,2100,3.565,278.8
2017,179,2110,3.029,273.7
2017,179,2120,2.995,270.9
2017,179,2130,2.909,273.4
2017,179,2140,2.391,286.3
2017,179,2150,2.723,269.1
2017,179,2200,2.883,282.9
2017,179,2210,2.851,259.3
2017,179,2220,2.987,269.1
2017,179,2230,2.957,268.9
2017,179,2240,3.085,271.1
2017,179,2250,3.028,264.2
2017,179,2300,2.742,267
2017,179,2310,2.747,268.7
2017,179,2320,3.039,275.5
2017,179,2330,3.059,262
2017,179,2340,3.228,279.3
2017,179,2350,2.962,279.7
2017,180,0,2.98,278.5
2017,180,10,2.511,268
2017,180,20,2.429,272.2
2017,180,30,2.414,269.7
2017,180,40,2.797,271.5
2017,180,50,2.975,274.6
2017,180,100,3.291,285.3
2017,180,110,3.359,279.9
2017,180,120,3.303,283.8
2017,180,130,3.864,286.5
2017,180,140,3.537,284
2017,180,150,3.735,288
2017,180,200,3.475,286.3
2017,180,210,3.605,293.2
2017,180,220,3.902,293.3
2017,180,230,3.27,288.2
2017,180,240,3.23,283.5
2017,180,250,3.344,301.9
2017,180,300,3.403,296.1
2017,180,310,3.406,293.1
2017,180,320,3.18,290
2017,180,330,3.212,292.2
2017,180,340,2.565,293
2017,180,350,3.045,299.2
2017,180,400,2.913,286.3
2017,180,410,2.472,282.3
2017,180,420,2.406,295.5
2017,180,430,2.104,290.4
2017,180,440,2.14,277.4
2017,180,450,2.759,277.7
2017,180,500,1.982,299.6
2017,180,510,2.428,287.1
2017,180,520,2.079,278.5
2017,180,530,2.606,282
2017,180,540,2.038,290.8
2017,180,550,2.6,295.5
2017,180,600,2.796,298.5
2017,180,610,2.524,286.1
2017,180,620,2.548,296.6
2017,180,630,2.996,307.5
2017,180,640,3.66,318
2017,180,650,4.097,322.1
2017,180,700,3.785,320.6
2017,180,710,3.709,319.6
2017,180,720,3.048,294.6
2017,180,730,4.004,317
2017,180,740,4.662,320.3
2017,180,750,3.15,311
2017,180,800,4.083,326
2017,180,810,3.595,311.9
2017,180,820,3.883,325.4
2017,180,830,3.016,288.4
2017,180,840,3.685,312.1
2017,180,850,3.559,317.3
2017,180,900,3.315,306.7
2017,180,910,3.608,318.9
2017,180,920,3.186,309.4
2017,180,930,3.554,320.6
2017,180,940,3.552,322.6
2017,180,950,3.581,318.6
2017,180,1000,3.532,327.9
2017,180,1010,3.227,323.2
2017,180,1020,3.284,322.8
2017,180,1030,3.812,314.2
2017,180,1040,2.93,307.1
2017,180,1050,3.093,292.2
2017,180,1100,3.29,318.9
2017,180,1110,3.56,297.1
2017,180,1120,3.404,305.2
2017,180,1130,3.724,295.4
2017,180,1140,4.496,302.5
2017,180,1150,4.645,302.3
2017,180,1200,4.589,308.1
2017,180,1210,4.214,313.2
2017,180,1220,4.614,316.4
2017,180,1230,4.138,311.1
2017,180,1240,5.051,318.4
2017,180,1250,4.21,307.6
2017,180,1300,4.364,311
2017,180,1310,3.52,301.1
2017,180,1320,4.543,312.8
2017,180,1330,4.868,313.7
2017,180,1340,4.667,306.1
2017,180,1350,5.222,307.4
2017,180,1400,5.31,303.3
2017,180,1410,4.377,299.4
2017,180,1420,5.268,305
2017,180,1430,5.056,296.5
2017,180,1440,4.801,300
2017,180,1450,5.39,304.3
2017,180,1500,4.676,300
2017,180,1510,5.358,293.1
2017,180,1520,5.265,304.6
2017,180,1530,5.31,311.2
2017,180,1540,5.125,287.3
2017,180,1550,4.616,295.4
2017,180,1600,4.977,289.7
2017,180,1610,4.668,302.7
2017,180,1620,4.367,282.5
2017,180,1630,3.547,286.3
2017,180,1640,3.94,285.9
2017,180,1650,4.015,283.6
2017,180,1700,4.225,284.6
2017,180,1710,4.402,266
2017,180,1720,4.651,279.3
2017,180,1730,4.21,286.7
2017,180,1740,4.412,290.3
2017,180,1750,4.391,284.6
2017,180,1800,4.573,285
2017,180,1810,4.774,284.2
2017,180,1820,4.284,290.5
2017,180,1830,5.159,286.5
2017,180,1840,3.933,297.1
2017,180,1850,3.328,270.1
2017,180,1900,4.555,287
2017,180,1910,4.271,285
2017,180,1920,5.061,286.3
2017,180,1930,4.174,286.5
2017,180,1940,4.421,288.8
2017,180,1950,4.363,290.4
2017,180,2000,4.767,279
2017,180,2010,4.198,283.7
2017,180,2020,3.964,286.2
2017,180,2030,4.532,284
2017,180,2040,3.89,268.7
2017,180,2050,3.881,269.6
2017,180,2100,3.979,265.4
2017,180,2110,3.695,270.7
2017,180,2120,3.842,265.8
2017,180,2130,3.629,266.2
2017,180,2140,3.163,265
2017,180,2150,3.101,276.7
2017,180,2200,3.365,284.9
2017,180,2210,3.511,280.9
2017,180,2220,3.979,289.1
2017,180,2230,4.525,288.2
2017,180,2240,3.832,287.2
2017,180,2250,4.291,287.1
2017,180,2300,4.275,290.3
2017,180,2310,4.769,286.9
2017,180,2320,4.079,294.5
2017,180,2330,4.197,291.7
2017,180,2340,4.328,289.1
2017,180,2350,4.212,297.9
2017,181,0,4.336,288.2
2017,181,10,4.024,289.1
2017,181,20,3.74,290.8
2017,181,30,3.973,297.6
2017,181,40,3.509,301.7
2017,181,50,3.271,293.6
2017,181,100,3.024,293.5
2017,181,110,3.728,293.1
2017,181,120,3.607,291.3
2017,181,130,3.329,295.3
2017,181,140,3.618,292.1
2017,181,150,3.411,291
2017,181,200,3.899,287.3
2017,181,210,3.853,290.3
2017,181,220,3.664,280.5
2017,181,230,3.512,282.8
2017,181,240,3.704,287.9
2017,181,250,4.389,290.9
2017,181,300,4.034,298
2017,181,310,3.798,302.6
2017,181,320,4.029,293.2
2017,181,330,3.956,289.3
2017,181,340,3.605,291
2017,181,350,3.55,294.2
2017,181,400,4.004,291.9
2017,181,410,3.803,293
2017,181,420,3.77,303.1
2017,181,430,3.368,306
2017,181,440,3.31,304.6
2017,181,450,3.209,296.4
2017,181,500,3.145,294
2017,181,510,2.919,303.3
2017,181,520,2.829,292.5
2017,181,530,2.695,300.2
2017,181,540,3.332,312.2
2017,181,550,3.292,317.2
2017,181,600,2.984,312.1
2017,181,610,2.391,301.9
2017,181,620,2.069,301.9
2017,181,630,2.277,306.8
2017,181,640,2.249,320.2
2017,181,650,2.415,333.3
2017,181,700,2.583,345.3
2017,181,710,1.768,342.5
2017,181,720,0.804,321.9
2017,181,730,0.824,307.7
2017,181,740,2.029,325.8
2017,181,750,2.353,331.5
2017,181,800,3.181,327.2
2017,181,810,3.668,311.3
2017,181,820,3.629,304.8
2017,181,830,3.848,314
2017,181,840,4.491,314.1
2017,181,850,4.294,310.8
2017,181,900,4.817,315.2
2017,181,910,5.602,316.3
2017,181,920,4.658,312.6
2017,181,930,5.14,318.3
2017,181,940,5.454,318.7
2017,181,950,5.685,318
2017,181,1000,5.865,317
2017,181,1010,6.577,317
2017,181,1020,6.25,317.2
2017,181,1030,5.962,319
2017,181,1040,5.27,311.5
2017,181,1050,4.313,300.9
2017,181,1100,5.045,306.6
2017,181,1110,5.412,312
2017,181,1120,6.247,319.3
2017,181,1130,5.808,313.6
2017,181,1140,5.699,316.3
2017,181,1150,5.749,316.4
2017,181,1200,5.12,313.1
2017,181,1210,5.634,313.2
2017,181,1220,4.438,300.7
2017,181,1230,5.528,308.4
2017,181,1240,6.342,309.4
2017,181,1250,5.497,305.3
2017,181,1300,5.166,307.6
2017,181,1310,5.376,300
2017,181,1320,4.693,297.9
2017,181,1330,5.847,301.3
2017,181,1340,5.588,299.6
2017,181,1350,6.081,296.9
2017,181,1400,5.732,299.5
2017,181,1410,5.748,303.3
2017,181,1420,5.762,300.9
2017,181,1430,5.5,302.5
2017,181,1440,5.812,296.5
2017,181,1450,4.969,284.8
2017,181,1500,5.247,294.4
2017,181,1510,5.205,283.8
2017,181,1520,5.072,282.7
2017,181,1530,5.345,283.3
2017,181,1540,4.985,283.6
2017,181,1550,5.298,273.4
2017,181,1600,5.475,270.1
2017,181,1610,5.6,271.4
2017,181,1620,4.824,275.2
2017,181,1630,4.62,279.3
2017,181,1640,3.828,267.8
2017,181,1650,4.352,278.9
2017,181,1700,4.218,275.1
2017,181,1710,4.435,283.4
2017,181,1720,4.296,274.1
2017,181,1730,3.626,267.9
2017,181,1740,4.284,265.7
2017,181,1750,4.382,271.2
2017,181,1800,4.867,275.2
2017,181,1810,3.893,277.6
2017,181,1820,4.357,271.5
2017,181,1830,4.905,286.1
2017,181,1840,4.646,278.6
2017,181,1850,4.397,273.7
2017,181,1900,3.857,266.5
2017,181,1910,3.534,275
2017,181,1920,3.732,272.3
2017,181,1930,3.667,260.9
2017,181,1940,4.249,261.3
2017,181,1950,3.938,271.9
2017,181,2000,3.795,268.5
2017,181,2010,3.159,262.2
2017,181,2020,3.357,263
2017,181,2030,3.667,264.2
2017,181,2040,3.716,265.5
2017,181,2050,3.003,259.7
2017,181,2100,2.68,260.3
2017,181,2110,3.315,263.8
2017,181,2120,3.823,264.8
2017,181,2130,3.229,259.5
2017,181,2140,3.333,262.7
2017,181,2150,3.392,261.9
2017,181,2200,3.197,263.4
2017,181,2210,2.919,265
2017,181,2220,4.084,282.9
2017,181,2230,4.143,286
2017,181,2240,3.841,288.2
2017,181,2250,3.886,288.8
